packageId,dateIssued,granuleId,title,granuleClass
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-27,Constitutional Authority and Single Subject Statements for H.R. 561,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-26,Constitutional Authority and Single Subject Statements for H.R. 560,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-25,Constitutional Authority and Single Subject Statements for H.R. 559,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-24,Constitutional Authority and Single Subject Statements for H.R. 558,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-23,Constitutional Authority and Single Subject Statements for H.R. 557,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-22,Constitutional Authority and Single Subject Statements for H.R. 556,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-21,Constitutional Authority and Single Subject Statements for H.R. 555,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-20,Constitutional Authority and Single Subject Statements for H.R. 554,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-2,Constitutional Authority and Single Subject Statements for H.R. 536,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH97-3,PUBLIC BILLS AND RESOLUTIONS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH97-2,THE SOUTHERN BORDER,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH97,THE END OF MANDATES,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH96-4,IN SUPPORT OF LAW ENFORCEMENT OFFICERS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH96-3,REPARATIONS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH96-2,RECOGNIZING NATIONAL LAW ENFORCEMENT APPRECIATION DAY,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH96,COMMENDING LeBRON JAMES,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH95,RECOGNIZING DAVE WILLIAMS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH94-4,FAMILY AND SMALL BUSINESS TAXPAYER PROTECTION ACT,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH94-3,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH94-2,AFTER RECESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH94,RECESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH76,FAMILY AND SMALL BUSINESS TAXPAYER PROTECTION ACT,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH74-6,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH74-5,COMMUNICATION FROM THE CLERK OF THE HOUSE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH74-4,COMMUNICATION FROM THE CLERK OF THE HOUSE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH74-3,APPOINTMENT OF MEMBERS TO ACT AS SPEAKER PRO TEMPORE TO SIGN ENROLLED BILLS AND JOINT RESOLUTIONS DURING THE 118TH CONGRESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH74-2,RECALL DESIGNEE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH74,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH73-6,APPOINTMENT--HOUSE OFFICE BUILDING COMMISSION,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH73-5,MAKING IN ORDER MORNING-HOUR DEBATE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH73-4,GRANTING MEMBERS PERMISSION TO EXTEND REMARKS AND INCLUDE EXTRANEOUS MATERIAL IN THE Congressional Record DURING THE 118TH CONGRESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH73-3,"AUTHORIZING SPEAKER, MAJORITY LEADER, AND MINORITY LEADER TO ACCEPT RESIGNATIONS AND MAKE APPOINTMENTS DURING THE 118TH CONGRESS",HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH73-2,REGARDING CONSENT TO ASSEMBLE OUTSIDE THE SEAT OF GOVERNMENT,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH73,FIXING THE DAILY HOUR OF MEETING OF THE FIRST SESSION OF THE ONE HUNDRED EIGHTEENTH CONGRESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH71,ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 118TH CONGRESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH70-3,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH70-2,AFTER RECESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH70,RECESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH51-5,ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 118TH CONGRESS,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH51-4,PLEDGE OF ALLEGIANCE,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH51-3,THE JOURNAL,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH51-2,PRAYER,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH51,Senate,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-9,Constitutional Authority Statement for H.J. Res. 6,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-8,Constitutional Authority Statement for H.J. Res. 5,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-7,Constitutional Authority Statement for H.J. Res. 4,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-6,Constitutional Authority Statement for H.J. Res. 3,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-5,Constitutional Authority Statement for H.J. Res. 2,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-4,Constitutional Authority Statement for H.J. Res. 1,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-3,Constitutional Authority Statement for H.R. 229,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-2,Constitutional Authority Statement for H.R. 228,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-16,Constitutional Authority Statement for H.J. Res. 13,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-15,Constitutional Authority Statement for H.J. Res. 12,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-14,Constitutional Authority Statement for H.J. Res. 11,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-13,Constitutional Authority Statement for H.J. Res. 10,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-12,Constitutional Authority Statement for H.J. Res. 9,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-11,Constitutional Authority Statement for H.J. Res. 8,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114-10,Constitutional Authority Statement for H.J. Res. 7,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH114,Constitutional Authority Statement for H.R. 227,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-9,Constitutional Authority Statement for H.R. 219,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-8,Constitutional Authority Statement for H.R. 218,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-7,Constitutional Authority Statement for H.R. 217,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-6,Constitutional Authority Statement for H.R. 216,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-5,Constitutional Authority Statement for H.R. 215,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-4,Constitutional Authority Statement for H.R. 214,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-3,Constitutional Authority Statement for H.R. 213,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-2,Constitutional Authority Statement for H.R. 212,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-16,Constitutional Authority Statement for H.R. 226,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-15,Constitutional Authority Statement for H.R. 225,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-14,Constitutional Authority Statement for H.R. 224,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-13,Constitutional Authority Statement for H.R. 223,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-12,Constitutional Authority Statement for H.R. 222,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-11,Constitutional Authority Statement for H.R. 221,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113-10,Constitutional Authority Statement for H.R. 220,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH113,Constitutional Authority Statement for H.R. 211,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-9,Constitutional Authority Statement for H.R. 181,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-8,Constitutional Authority Statement for H.R. 180,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-7,Constitutional Authority Statement for H.R. 179,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-6,Constitutional Authority Statement for H.R. 178,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-5,Constitutional Authority Statement for H.R. 177,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-4,Constitutional Authority Statement for H.R. 176,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-37,Constitutional Authority Statement for H.R. 210,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-36,Constitutional Authority Statement for H.R. 209,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-35,Constitutional Authority Statement for H.R. 208,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-34,Constitutional Authority Statement for H.R. 207,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-33,Constitutional Authority Statement for H.R. 206,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-32,Constitutional Authority Statement for H.R. 205,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-31,Constitutional Authority Statement for H.R. 204,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-30,Constitutional Authority Statement for H.R. 203,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-3,Constitutional Authority Statement for H.R. 175,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-29,Constitutional Authority Statement for H.R. 201,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-28,Constitutional Authority Statement for H.R. 200,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-27,Constitutional Authority Statement for H.R. 199,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-26,Constitutional Authority Statement for H.R. 198,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-25,Constitutional Authority Statement for H.R. 197,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-24,Constitutional Authority Statement for H.R. 196,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-23,Constitutional Authority Statement for H.R. 195,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-22,Constitutional Authority Statement for H.R. 194,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-21,Constitutional Authority Statement for H.R. 193,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-20,Constitutional Authority Statement for H.R. 192,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-2,Constitutional Authority Statement for H.R. 174,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-19,Constitutional Authority Statement for H.R. 191,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-18,Constitutional Authority Statement for H.R. 190,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-17,Constitutional Authority Statement for H.R. 189,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-16,Constitutional Authority Statement for H.R. 188,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-15,Constitutional Authority Statement for H.R. 187,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-14,Constitutional Authority Statement for H.R. 186,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-13,Constitutional Authority Statement for H.R. 185,HOUSE
CREC-2023-01-09,2023-01-09,CREC-2023-01-09-pt1-PgH112-12,Constitutional Authority Statement,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236-7,ADDITIONAL SPONSORS,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236-6,Constitutional Authority and Single Subject Statements for H.J. Res. 21,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236-5,Constitutional Authority and Single Subject Statements for H.J. Res. 20,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236-4,Constitutional Authority and Single Subject Statements for H.J. Res. 19,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236-3,Constitutional Authority and Single Subject Statements for H.J. Res. 18,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236-2,Constitutional Authority and Single Subject Statements for H.J. Res. 17,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH236,Constitutional Authority and Single Subject Statements for H.R. 353,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-9,Constitutional Authority and Single Subject Statements for H.R. 331,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-8,Constitutional Authority and Single Subject Statements for H.R. 330,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-7,Constitutional Authority and Single Subject Statements for H.R. 329,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-6,Constitutional Authority and Single Subject Statements for H.R. 328,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-5,Constitutional Authority and Single Subject Statements for H.R. 327,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-4,Constitutional Authority and Single Subject Statements for H.R. 326,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-30,Constitutional Authority and Single Subject Statements for H.R. 352,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-3,Constitutional Authority and Single Subject Statements for H.R. 325,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-29,Constitutional Authority and Single Subject Statements for H.R. 351,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-28,Constitutional Authority and Single Subject Statements for H.R. 350,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-27,Constitutional Authority and Single Subject Statements for H.R. 349,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-26,Constitutional Authority and Single Subject Statements for H.R. 348,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-25,Constitutional Authority and Single Subject Statements for H.R. 347,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-24,Constitutional Authority and Single Subject Statements for H.R. 346,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-23,Constitutional Authority and Single Subject Statements for H.R. 345,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-22,Constitutional Authority and Single Subject Statements for H.R. 344,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-21,Constitutional Authority and Single Subject Statements for H.R. 343,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-20,Constitutional Authority and Single Subject Statements for H.R. 342,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-2,Constitutional Authority and Single Subject Statements for H.R. 324,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-19,Constitutional Authority and Single Subject Statements for H.R. 341,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-18,Constitutional Authority and Single Subject Statements for H.R. 340,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-17,Constitutional Authority and Single Subject Statements for H.R. 339,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-16,Constitutional Authority and Single Subject Statements for H.R. 338,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-15,Constitutional Authority and Single Subject Statements for H.R. 337,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-14,Constitutional Authority and Single Subject Statements for H.R. 336,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-13,Constitutional Authority and Single Subject Statements for H.R. 335,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-12,Constitutional Authority and Single Subject Statements for H.R. 334,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-11,Constitutional Authority and Single Subject Statements for H.R. 333,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235-10,Constitutional Authority and Single Subject Statements for H.R. 332,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH235,Constitutional Authority and Single Subject Statements for H.R. 323,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-9,Constitutional Authority and Single Subject Statements for H.R. 815,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-8,Constitutional Authority and Single Subject Statements for H.R. 314,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-7,Constitutional Authority and Single Subject Statements for H.R. 313,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-6,Constitutional Authority and Single Subject Statements for H.R. 312,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-5,Constitutional Authority and Single Subject Statements for H.R. 311,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-4,Constitutional Authority and Single Subject Statements for H.R. 310,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-3,Constitutional Authority and Single Subject Statements for H.R. 309,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-2,Constitutional Authority and Single Subject Statements for H.R. 308,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-16,Constitutional Authority and Single Subject Statements for H.R. 322,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-15,Constitutional Authority and Single Subject Statements for H.R. 321,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-14,Constitutional Authority and Single Subject Statements for H.R. 320,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-13,Constitutional Authority and Single Subject Statements for H.R. 819,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-12,Constitutional Authority and Single Subject Statements for H.R. 318,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-11,Constitutional Authority and Single Subject Statements for H.R. 317,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234-10,Constitutional Authority and Single Subject Statements for H.R. 316,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH234,Constitutional Authority and Single Subject Statements,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH231-3,PUBLIC BILLS AND RESOLUTIONS,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH231,EXPENDITURE REPORTS CONCERNING OFFICIAL FOREIGN TRAVEL,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH230,ADJOURNMENT,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH229,ISSUES OF THE DAY,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH225,CONSCIENCE AGENDA,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH223-3,UNLEASHING AMERICAN ENERGY,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH223-2,APPOINTMENT OF MEMBERS TO CONGRESSIONAL-EXECUTIVE COMMISSION ON THE PEOPLE'S REPUBLIC OF CHINA,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH223,COMMUNICATION FROM THE SPEAKER,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH222-5,COMMEMORATING KOREAN AMERICAN DAY,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH222-4,NYSNA STRIKE,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH222-3,STANDING UP FOR REPRODUCTIVE RIGHTS,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH222-2,FINDING COMMON GROUND,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH222,REPRODUCTIVE RIGHTS,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-8,KEEPING EASTERN NORTH CAROLINIANS HEALTHY,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-7,GRATITUDE FOR MY FAMILY,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-6,STRATEGIC OIL RESERVE,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-5,YEAR OF THE CHILD,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-4,PROTECTING AMERICA'S STRATEGIC PETROLEUM RESERVE,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-3,READY TO SERVE CONSTITUENTS AS THEIR TRUSTED VOICE IN GOVERNMENT,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221-2,RENT IS TOO HIGH,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH221,HOUR OF MEETING ON TOMORROW,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH220-6,SECOND BATCH OF CLASSIFIED DOCUMENTS FOUND,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH220-5,SOLVING PROBLEMS,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH220-4,NATURAL GAS PLAYS A CRITICAL ROLE,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH220-3,"CELEBRATING THE PEOPLE AND SPIRIT OF BUFFALO, NEW YORK",HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH220-2,CELEBRATING THE LIFE OF C. LEE BUTLER,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH220,RESTORING OUR ECONOMY,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH219-4,RECOGNIZING CONSTITUENTS FROM INDIA,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH219-3,HONORING SHERRI JACKSON,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH219-2,CONGRATULATING THE UNIVERSITY OF GEORGIA BULLDOGS,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH219,HONORING DAMAR HAMLIN,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH209-2,PROTECTING AMERICA'S STRATEGIC PETROLEUM RESERVE FROM CHINA ACT,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH209,HOUSE DEMOCRATS ARE UNITED,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH208-6,STEEL INDUSTRY IS THE BACKBONE OF OUR NATION'S INFRASTRUCTURE,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH208-5,RECOGNIZING SCHOOL BOARD MEMBER APPRECIATION MONTH,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH208-4,HONORING DR. JONATHAN FLORES,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH208-3,NOT WHAT THE AMERICAN PEOPLE SIGNED UP FOR,HOUSE
CREC-2023-01-12,2023-01-12,CREC-2023-01-12-pt1-PgH208-2,CONGRATULATING SHINGLEHOUSE AMERICAN LEGION POST 503,HOUSE
